Company,Title,Date,URL,Safety_category,URL_processed,Abstract
Google DeepMind,Learning Equilibria in Mean-Field Games: Introducing Mean-Field PSRO,,https://arxiv.org/pdf/2111.08350,,https://arxiv.org/pdf/2111.08350,"Recent advances in multiagent learning have seen the introduction ofa family
of algorithms that revolve around the population-based trainingmethod PSRO,
showing convergence to Nash, correlated and coarse corre-lated equilibria.
Notably, when the number of agents increases, learningbest-responses becomes
exponentially more difficult, and as such ham-pers PSRO training methods. The
paradigm of mean-field games pro-vides an asymptotic solution to this problem
when the considered gamesare anonymous-symmetric. Unfortunately, the mean-field
approximationintroduces non-linearities which prevent a straightforward
adaptation ofPSRO. Building upon optimization and adversarial regret
minimization,this paper sidesteps this issue and introduces mean-field PSRO, an
adap-tation of PSRO which learns Nash, coarse correlated and correlated
equi-libria in mean-field games. The key is to replace the exact
distributioncomputation step by newly-defined mean-field no-adversarial-regret
learn-ers, or by black-box optimization. We compare the asymptotic complexityof
the approach to standard PSRO, greatly improve empirical bandit con-vergence
speed by compressing temporal mixture weights, and ensure itis theoretically
robust to payoff noise. Finally, we illustrate the speed andaccuracy of
mean-field PSRO on several mean-field games, demonstratingconvergence to strong
and weak equilibria."
Google DeepMind,Probing Image-Language Transformers for Verb Understanding,,https://arxiv.org/pdf/2106.09141,,https://arxiv.org/pdf/2106.09141,"Multimodal image-language transformers have achieved impressive results on a
variety of tasks that rely on fine-tuning (e.g., visual question answering and
image retrieval). We are interested in shedding light on the quality of their
pretrained representations -- in particular, if these models can distinguish
different types of verbs or if they rely solely on nouns in a given sentence.
To do so, we collect a dataset of image-sentence pairs (in English) consisting
of 421 verbs that are either visual or commonly found in the pretraining data
(i.e., the Conceptual Captions dataset). We use this dataset to evaluate
pretrained image-language transformers and find that they fail more in
situations that require verb understanding compared to other parts of speech.
We also investigate what category of verbs are particularly challenging."
Google DeepMind,Message passing all the way up,,https://arxiv.org/pdf/2202.11097,,https://arxiv.org/pdf/2202.11097,"The message passing framework is the foundation of the immense success
enjoyed by graph neural networks (GNNs) in recent years. In spite of its
elegance, there exist many problems it provably cannot solve over given input
graphs. This has led to a surge of research on going ""beyond message passing"",
building GNNs which do not suffer from those limitations -- a term which has
become ubiquitous in regular discourse. However, have those methods truly moved
beyond message passing? In this position paper, I argue about the dangers of
using this term -- especially when teaching graph representation learning to
newcomers. I show that any function of interest we want to compute over graphs
can, in all likelihood, be expressed using pairwise message passing -- just
over a potentially modified graph, and argue how most practical implementations
subtly do this kind of trick anyway. Hoping to initiate a productive
discussion, I propose replacing ""beyond message passing"" with a more tame term,
""augmented message passing""."
Google DeepMind,Magnetic Control of Tokamak Plasmas Through Deep Reinforcement Learning,,https://www.deepmind.com/research?d907cb24_page=8#,,https://www.deepmind.com/research?d907cb24_page=8#,
Google DeepMind,Retrieval-Augmented Reinforcement Learning,,https://arxiv.org/pdf/2202.08417,,https://arxiv.org/pdf/2202.08417,"Most deep reinforcement learning (RL) algorithms distill experience into
parametric behavior policies or value functions via gradient updates. While
effective, this approach has several disadvantages: (1) it is computationally
expensive, (2) it can take many updates to integrate experiences into the
parametric model, (3) experiences that are not fully integrated do not
appropriately influence the agent's behavior, and (4) behavior is limited by
the capacity of the model. In this paper we explore an alternative paradigm in
which we train a network to map a dataset of past experiences to optimal
behavior. Specifically, we augment an RL agent with a retrieval process
(parameterized as a neural network) that has direct access to a dataset of
experiences. This dataset can come from the agent's past experiences, expert
demonstrations, or any other relevant source. The retrieval process is trained
to retrieve information from the dataset that may be useful in the current
context, to help the agent achieve its goal faster and more efficiently. he
proposed method facilitates learning agents that at test-time can condition
their behavior on the entire dataset and not only the current state, or current
trajectory. We integrate our method into two different RL agents: an offline
DQN agent and an online R2D2 agent. In offline multi-task problems, we show
that the retrieval-augmented DQN agent avoids task interference and learns
faster than the baseline DQN agent. On Atari, we show that retrieval-augmented
R2D2 learns significantly faster than the baseline R2D2 agent and achieves
higher scores. We run extensive ablations to measure the contributions of the
components of our proposed method."
Google DeepMind,A data-driven approach for learning to control computers,,https://arxiv.org/pdf/2202.08137,,https://arxiv.org/pdf/2202.08137,"It would be useful for machines to use computers as humans do so that they
can aid us in everyday tasks. This is a setting in which there is also the
potential to leverage large-scale expert demonstrations and human judgements of
interactive behaviour, which are two ingredients that have driven much recent
success in AI. Here we investigate the setting of computer control using
keyboard and mouse, with goals specified via natural language. Instead of
focusing on hand-designed curricula and specialized action spaces, we focus on
developing a scalable method centered on reinforcement learning combined with
behavioural priors informed by actual human-computer interactions. We achieve
state-of-the-art and human-level mean performance across all tasks within the
MiniWob++ benchmark, a challenging suite of computer control problems, and find
strong evidence of cross-task transfer. These results demonstrate the
usefulness of a unified human-agent interface when training machines to use
computers. Altogether our results suggest a formula for achieving competency
beyond MiniWob++ and towards controlling computers, in general, as a human
would."
Google DeepMind,Large-scale representation learning on graphs via bootstrapping,,https://arxiv.org/abs/2102.06514,,https://arxiv.org/abs/2102.06514,"Self-supervised learning provides a promising path towards eliminating the
need for costly label information in representation learning on graphs.
However, to achieve state-of-the-art performance, methods often need large
numbers of negative examples and rely on complex augmentations. This can be
prohibitively expensive, especially for large graphs. To address these
challenges, we introduce Bootstrapped Graph Latents (BGRL) - a graph
representation learning method that learns by predicting alternative
augmentations of the input. BGRL uses only simple augmentations and alleviates
the need for contrasting with negative examples, and is thus scalable by
design. BGRL outperforms or matches prior methods on several established
benchmarks, while achieving a 2-10x reduction in memory costs. Furthermore, we
show that BGRL can be scaled up to extremely large graphs with hundreds of
millions of nodes in the semi-supervised regime - achieving state-of-the-art
performance and improving over supervised baselines where representations are
shaped only through label information. In particular, our solution centered on
BGRL constituted one of the winning entries to the Open Graph Benchmark - Large
Scale Challenge at KDD Cup 2021, on a graph orders of magnitudes larger than
all previously available benchmarks, thus demonstrating the scalability and
effectiveness of our approach."
Google DeepMind,https://arxiv.org/abs/2202.05963,,https://arxiv.org/pdf/2202.05963,,https://arxiv.org/pdf/2202.05963,"Adaptive optimization methods have become the default solvers for many
machine learning tasks. Unfortunately, the benefits of adaptivity may degrade
when training with differential privacy, as the noise added to ensure privacy
reduces the effectiveness of the adaptive preconditioner. To this end, we
propose AdaDPS, a general framework that uses non-sensitive side information to
precondition the gradients, allowing the effective use of adaptive methods in
private settings. We formally show AdaDPS reduces the amount of noise needed to
achieve similar privacy guarantees, thereby improving optimization performance.
Empirically, we leverage simple and readily available side information to
explore the performance of AdaDPS in practice, comparing to strong baselines in
both centralized and federated settings. Our results show that AdaDPS improves
accuracy by 7.7% (absolute) on average -- yielding state-of-the-art
privacy-utility trade-offs on large-scale text and image benchmarks."
Google DeepMind,Abstraction for Deep Reinforcement Learning,,https://arxiv.org/pdf/2202.05839,,https://arxiv.org/pdf/2202.05839,"We characterise the problem of abstraction in the context of deep
reinforcement learning. Various well established approaches to analogical
reasoning and associative memory might be brought to bear on this issue, but
they present difficulties because of the need for end-to-end differentiability.
We review developments in AI and machine learning that could facilitate their
adoption."
Google DeepMind,"General-purpose, long-context autoregressive modeling with Perceiver AR",,https://arxiv.org/abs/2202.07765,,https://arxiv.org/abs/2202.07765,"Real-world data is high-dimensional: a book, image, or musical performance
can easily contain hundreds of thousands of elements even after compression.
However, the most commonly used autoregressive models, Transformers, are
prohibitively expensive to scale to the number of inputs and layers needed to
capture this long-range structure. We develop Perceiver AR, an autoregressive,
modality-agnostic architecture which uses cross-attention to map long-range
inputs to a small number of latents while also maintaining end-to-end causal
masking. Perceiver AR can directly attend to over a hundred thousand tokens,
enabling practical long-context density estimation without the need for
hand-crafted sparsity patterns or memory mechanisms. When trained on images or
music, Perceiver AR generates outputs with clear long-term coherence and
structure. Our architecture also obtains state-of-the-art likelihood on
long-sequence benchmarks, including 64 x 64 ImageNet images and PG-19 books."
Google DeepMind,Competition-Level Code Generation using Deep Language Models,,https://arxiv.org/pdf/2203.07814,,https://arxiv.org/pdf/2203.07814,"Programming is a powerful and ubiquitous problem-solving tool. Developing
systems that can assist programmers or even generate programs independently
could make programming more productive and accessible, yet so far incorporating
innovations in AI has proven challenging. Recent large-scale language models
have demonstrated an impressive ability to generate code, and are now able to
complete simple programming tasks. However, these models still perform poorly
when evaluated on more complex, unseen problems that require problem-solving
skills beyond simply translating instructions into code. For example,
competitive programming problems which require an understanding of algorithms
and complex natural language remain extremely challenging. To address this gap,
we introduce AlphaCode, a system for code generation that can create novel
solutions to these problems that require deeper reasoning. In simulated
evaluations on recent programming competitions on the Codeforces platform,
AlphaCode achieved on average a ranking of top 54.3% in competitions with more
than 5,000 participants. We found that three key components were critical to
achieve good and reliable performance: (1) an extensive and clean competitive
programming dataset for training and evaluation, (2) large and
efficient-to-sample transformer-based architectures, and (3) large-scale model
sampling to explore the search space, followed by filtering based on program
behavior to a small set of submissions."
Google DeepMind,Sample-based Approximation of Nash in Large Many-Player Games via Gradient Descent,,https://arxiv.org/pdf/2106.01285,,https://arxiv.org/pdf/2106.01285,"Nash equilibrium is a central concept in game theory. Several Nash solvers
exist, yet none scale to normal-form games with many actions and many players,
especially those with payoff tensors too big to be stored in memory. In this
work, we propose an approach that iteratively improves an approximation to a
Nash equilibrium through joint play. It accomplishes this by tracing a
previously established homotopy that defines a continuum of equilibria for the
game regularized with decaying levels of entropy. This continuum asymptotically
approaches the limiting logit equilibrium, proven by McKelvey and Palfrey
(1995) to be unique in almost all games, thereby partially circumventing the
well-known equilibrium selection problem of many-player games. To encourage
iterates to remain near this path, we efficiently minimize average deviation
incentive via stochastic gradient descent, intelligently sampling entries in
the payoff tensor as needed. Monte Carlo estimates of the stochastic gradient
from joint play are biased due to the appearance of a nonlinear max operator in
the objective, so we introduce additional innovations to the algorithm to
alleviate gradient bias. The descent process can also be viewed as repeatedly
constructing and reacting to a polymatrix approximation to the game. In these
ways, our proposed approach, average deviation incentive descent with adaptive
sampling (ADIDAS), is most similar to three classical approaches, namely
homotopy-type, Lyapunov, and iterative polymatrix solvers. The lack of local
convergence guarantees for biased gradient descent prevents guaranteed
convergence to Nash, however, we demonstrate through extensive experiments the
ability of this approach to approximate a unique Nash in normal-form games with
as many as seven players and twenty one actions (several billion outcomes) that
are orders of magnitude larger than those possible with prior algorithms."
Google DeepMind,Deep Hierarchy in Bandits,,https://arxiv.org/pdf/2202.01454,,https://arxiv.org/pdf/2202.01454,"Mean rewards of actions are often correlated. The form of these correlations
may be complex and unknown a priori, such as the preferences of a user for
recommended products and their categories. To maximize statistical efficiency,
it is important to leverage these correlations when learning. We formulate a
bandit variant of this problem where the correlations of mean action rewards
are represented by a hierarchical Bayesian model with latent variables. Since
the hierarchy can have multiple layers, we call it deep. We propose a
hierarchical Thompson sampling algorithm (HierTS) for this problem, and show
how to implement it efficiently for Gaussian hierarchies. The efficient
implementation is possible due to a novel exact hierarchical representation of
the posterior, which itself is of independent interest. We use this exact
posterior to analyze the Bayes regret of HierTS in Gaussian bandits. Our
analysis reflects the structure of the problem, that the regret decreases with
the prior width, and also shows that hierarchies reduce the regret by
non-constant factors in the number of actions. We confirm these theoretical
findings empirically, in both synthetic and real-world experiments."
Google DeepMind,Unified Scaling Laws for Routed Language Models,,https://arxiv.org/pdf/2202.01169,,https://arxiv.org/pdf/2202.01169,"The performance of a language model has been shown to be effectively modeled
as a power-law in its parameter count. Here we study the scaling behaviors of
Routing Networks: architectures that conditionally use only a subset of their
parameters while processing an input. For these models, parameter count and
computational requirement form two independent axes along which an increase
leads to better performance. In this work we derive and justify scaling laws
defined on these two variables which generalize those known for standard
language models and describe the performance of a wide range of routing
architectures trained via three different techniques. Afterwards we provide two
applications of these laws: first deriving an Effective Parameter Count along
which all models scale at the same rate, and then using the scaling
coefficients to give a quantitative comparison of the three routing techniques
considered. Our analysis derives from an extensive evaluation of Routing
Networks across five orders of magnitude of size, including models with
hundreds of experts and hundreds of billions of parameters."
Google DeepMind,Online Apprenticeship Learning,,https://arxiv.org/abs/2102.06924,,https://arxiv.org/abs/2102.06924,"In Apprenticeship Learning (AL), we are given a Markov Decision Process (MDP)
without access to the cost function. Instead, we observe trajectories sampled
by an expert that acts according to some policy. The goal is to find a policy
that matches the expert's performance on some predefined set of cost functions.
We introduce an online variant of AL (Online Apprenticeship Learning; OAL),
where the agent is expected to perform comparably to the expert while
interacting with the environment. We show that the OAL problem can be
effectively solved by combining two mirror descent based no-regret algorithms:
one for policy optimization and another for learning the worst case cost. By
employing optimistic exploration, we derive a convergent algorithm with
$O(\sqrt{K})$ regret, where $K$ is the number of interactions with the MDP, and
an additional linear error term that depends on the amount of expert
trajectories available. Importantly, our algorithm avoids the need to solve an
MDP at each iteration, making it more practical compared to prior AL methods.
Finally, we implement a deep variant of our algorithm which shares some
similarities to GAIL \cite{ho2016generative}, but where the discriminator is
replaced with the costs learned by the OAL problem. Our simulations suggest
that OAL performs well in high dimensional control problems."
Google DeepMind,Physical Design using Differentiable Learned Simulators,,https://arxiv.org/pdf/2202.00728,,https://arxiv.org/pdf/2202.00728,"Designing physical artifacts that serve a purpose - such as tools and other
functional structures - is central to engineering as well as everyday human
behavior. Though automating design has tremendous promise, general-purpose
methods do not yet exist. Here we explore a simple, fast, and robust approach
to inverse design which combines learned forward simulators based on graph
neural networks with gradient-based design optimization. Our approach solves
high-dimensional problems with complex physical dynamics, including designing
surfaces and tools to manipulate fluid flows and optimizing the shape of an
airfoil to minimize drag. This framework produces high-quality designs by
propagating gradients through trajectories of hundreds of steps, even when
using models that were pre-trained for single-step predictions on data
substantially different from the design tasks. In our fluid manipulation tasks,
the resulting designs outperformed those found by sampling-based optimization
techniques. In airfoil design, they matched the quality of those obtained with
a specialized solver. Our results suggest that despite some remaining
challenges, machine learning-based simulators are maturing to the point where
they can support general-purpose design optimization across a variety of
domains."
Google DeepMind,Continual Repeated Annealed Flow Transport Monte Carlo,,https://arxiv.org/pdf/2201.13117,,https://arxiv.org/pdf/2201.13117,"We propose Continual Repeated Annealed Flow Transport Monte Carlo (CRAFT), a
method that combines a sequential Monte Carlo (SMC) sampler (itself a
generalization of Annealed Importance Sampling) with variational inference
using normalizing flows. The normalizing flows are directly trained to
transport between annealing temperatures using a KL divergence for each
transition. This optimization objective is itself estimated using the
normalizing flow/SMC approximation. We show conceptually and using multiple
empirical examples that CRAFT improves on Annealed Flow Transport Monte Carlo
(Arbel et al., 2021), on which it builds and also on Markov chain Monte Carlo
(MCMC) based Stochastic Normalizing Flows (Wu et al., 2020). By incorporating
CRAFT within particle MCMC, we show that such learnt samplers can achieve
impressively accurate results on a challenging lattice field theory example."
Google DeepMind,Adversarial Masking for Self-Supervised Learning,,https://arxiv.org/pdf/2201.13100,,https://arxiv.org/pdf/2201.13100,"We propose ADIOS, a masked image model (MIM) framework for self-supervised
learning, which simultaneously learns a masking function and an image encoder
using an adversarial objective. The image encoder is trained to minimise the
distance between representations of the original and that of a masked image.
The masking function, conversely, aims at maximising this distance. ADIOS
consistently improves on state-of-the-art self-supervised learning (SSL)
methods on a variety of tasks and datasets -- including classification on
ImageNet100 and STL10, transfer learning on CIFAR10/100, Flowers102 and
iNaturalist, as well as robustness evaluated on the backgrounds challenge (Xiao
et al., 2021) -- while generating semantically meaningful masks. Unlike modern
MIM models such as MAE, BEiT and iBOT, ADIOS does not rely on the image-patch
tokenisation construction of Vision Transformers, and can be implemented with
convolutional backbones. We further demonstrate that the masks learned by ADIOS
are more effective in improving representation learning of SSL methods than
masking schemes used in popular MIM models. Code is available at
https://github.com/YugeTen/adios."
Google DeepMind,A Context-Integrated Transformer-Based Neural Network for Auction Design,,https://arxiv.org/pdf/2201.12489,,https://arxiv.org/pdf/2201.12489,"One of the central problems in auction design is developing an
incentive-compatible mechanism that maximizes the auctioneer's expected
revenue. While theoretical approaches have encountered bottlenecks in
multi-item auctions, recently, there has been much progress on finding the
optimal mechanism through deep learning. However, these works either focus on a
fixed set of bidders and items, or restrict the auction to be symmetric. In
this work, we overcome such limitations by factoring \emph{public} contextual
information of bidders and items into the auction learning framework. We
propose $\mathtt{CITransNet}$, a context-integrated transformer-based neural
network for optimal auction design, which maintains permutation-equivariance
over bids and contexts while being able to find asymmetric solutions. We show
by extensive experiments that $\mathtt{CITransNet}$ can recover the known
optimal solutions in single-item settings, outperform strong baselines in
multi-item auctions, and generalize well to cases other than those in training."
Google DeepMind,Learning more skills through optimistic exploration,,https://openreview.net/forum?id=cU8rknuhxc,,https://openreview.net/forum?id=cU8rknuhxc,"Unsupervised skill learning objectives (Eysenbach et al., 2019; Gregor et al., 2016) allow agents to learn rich repertoires of behavior in the absence of extrinsic rewards. They work by simultaneously training a policy to produce distinguishable latent-conditioned trajectories, and a discriminator to evaluate distinguishability by trying to infer latents from trajectories. The hope is for the agent to explore and master the environment by encouraging each skill (latent) to reliably reach different states. However, an inherent exploration problem lingers: when a novel state is actually encountered, the discriminator will necessarily not have seen enough training data to produce accurate and confident skill classifications, leading to low intrinsic reward for the agent and effective penalization of the sort of exploration needed to actually maximize the objective. To combat this inherent pessimism towards exploration, we derive an information gain auxiliary objective that involves training an ensemble of discriminators and rewarding the policy for their disagreement. Our objective directly estimates the epistemic uncertainty that comes from the discriminator not having seen enough training examples, thus providing an intrinsic reward more tailored to the true objective compared to pseudocount-based methods (Burda et al., 2019). We call this exploration bonus discriminator disagreement intrinsic reward, or DISDAIN. We demonstrate empirically that DISDAIN improves skill learning both in a tabular grid world (Four Rooms) and the 57 games of the Atari Suite (from pixels). Thus, we encourage researchers to treat pessimism with DISDAIN."
Google DeepMind,From Data to Functa: Your data point is a function and you should treat it like one,,https://arxiv.org/pdf/2201.12204,,https://arxiv.org/pdf/2201.12204,"It is common practice in deep learning to represent a measurement of the
world on a discrete grid, e.g. a 2D grid of pixels. However, the underlying
signal represented by these measurements is often continuous, e.g. the scene
depicted in an image. A powerful continuous alternative is then to represent
these measurements using an implicit neural representation, a neural function
trained to output the appropriate measurement value for any input spatial
location. In this paper, we take this idea to its next level: what would it
take to perform deep learning on these functions instead, treating them as
data? In this context we refer to the data as functa, and propose a framework
for deep learning on functa. This view presents a number of challenges around
efficient conversion from data to functa, compact representation of functa, and
effectively solving downstream tasks on functa. We outline a recipe to overcome
these challenges and apply it to a wide range of data modalities including
images, 3D shapes, neural radiance fields (NeRF) and data on manifolds. We
demonstrate that this approach has various compelling properties across data
modalities, in particular on the canonical tasks of generative modeling, data
imputation, novel view synthesis and classification. Code:
https://github.com/deepmind/functa"
Google DeepMind,NeuPL: Neural Population Learning,,https://openreview.net/forum?id=MIX3fJkl_1,,https://openreview.net/forum?id=MIX3fJkl_1,"Learning in strategy games (e.g. StarCraft, poker) requires the discovery of diverse policies. This is often achieved by iteratively training new policies against existing ones, growing a policy population that is robust to exploit. This iterative approach suffers from two issues in real-world games: a) under finite budget, approximate best-response operators at each iteration needs truncating, resulting in under-trained good-responses populating the population; b) repeated learning of basic skills at each iteration is wasteful and becomes intractable in the presence of increasingly strong opponents. In this work, we propose Neural Population Learning (NeuPL) as a solution to both issues. NeuPL offers convergence guarantees to a population of best-responses under mild assumptions. By representing a population of policies within a single conditional model, NeuPL enables transfer learning across policies. Empirically, we show the generality, improved performance and efficiency of NeuPL across several test domains. Most interestingly, we show that novel strategies become more accessible, not less, as the neural population expands."
Google DeepMind,The Challenges of Exploration for Offline Reinforcement Learning,,https://arxiv.org/pdf/2201.11861,,https://arxiv.org/pdf/2201.11861,"Offline Reinforcement Learning (ORL) enablesus to separately study the two
interlinked processes of reinforcement learning: collecting informative
experience and inferring optimal behaviour. The second step has been widely
studied in the offline setting, but just as critical to data-efficient RL is
the collection of informative data. The task-agnostic setting for data
collection, where the task is not known a priori, is of particular interest due
to the possibility of collecting a single dataset and using it to solve several
downstream tasks as they arise. We investigate this setting via curiosity-based
intrinsic motivation, a family of exploration methods which encourage the agent
to explore those states or transitions it has not yet learned to model. With
Explore2Offline, we propose to evaluate the quality of collected data by
transferring the collected data and inferring policies with reward relabelling
and standard offline RL algorithms. We evaluate a wide variety of data
collection strategies, including a new exploration agent, Intrinsic Model
Predictive Control (IMPC), using this scheme and demonstrate their performance
on various tasks. We use this decoupled framework to strengthen intuitions
about exploration and the data prerequisites for effective offline RL."
Google DeepMind,Human-centred mechanism design with democratic AI research,,https://arxiv.org/pdf/2201.11441,,https://arxiv.org/pdf/2201.11441,"Building artificial intelligence (AI) that aligns with human values is an
unsolved problem. Here, we developed a human-in-the-loop research pipeline
called Democratic AI, in which reinforcement learning is used to design a
social mechanism that humans prefer by majority. A large group of humans played
an online investment game that involved deciding whether to keep a monetary
endowment or to share it with others for collective benefit. Shared revenue was
returned to players under two different redistribution mechanisms, one designed
by the AI and the other by humans. The AI discovered a mechanism that redressed
initial wealth imbalance, sanctioned free riders, and successfully won the
majority vote. By optimizing for human preferences, Democratic AI may be a
promising method for value-aligned policy innovation."
Google DeepMind,Spurious normativity enhances learning of compliance and enforcement behavior in artificial agents,,https://www.deepmind.com/research?d907cb24_page=9#,,https://www.deepmind.com/research?d907cb24_page=9#,
Google DeepMind,Chaining Value Functions for Off-Policy Learning,,https://arxiv.org/pdf/2201.06468,,https://arxiv.org/pdf/2201.06468,"To accumulate knowledge and improve its policy of behaviour, a reinforcement
learning agent can learn `off-policy' about policies that differ from the
policy used to generate its experience. This is important to learn
counterfactuals, or because the experience was generated out of its own
control. However, off-policy learning is non-trivial, and standard
reinforcement-learning algorithms can be unstable and divergent.
  In this paper we discuss a novel family of off-policy prediction algorithms
which are convergent by construction. The idea is to first learn on-policy
about the data-generating behaviour, and then bootstrap an off-policy value
estimate on this on-policy estimate, thereby constructing a value estimate that
is partially off-policy. This process can be repeated to build a chain of value
functions, each time bootstrapping a new estimate on the previous estimate in
the chain. Each step in the chain is stable and hence the complete algorithm is
guaranteed to be stable. Under mild conditions this comes arbitrarily close to
the off-policy TD solution when we increase the length of the chain. Hence it
can compute the solution even in cases where off-policy TD diverges.
  We prove that the proposed scheme is convergent and corresponds to an
iterative decomposition of the inverse key matrix. Furthermore it can be
interpreted as estimating a novel objective -- that we call a `k-step
expedition' -- of following the target policy for finitely many steps before
continuing indefinitely with the behaviour policy. Empirically we evaluate the
idea on challenging MDPs such as Baird's counter example and observe favourable
results."
Google DeepMind,Pavlovian Signalling with General Value Functions in Agent-Agent Temporal Decision Making,,https://arxiv.org/pdf/2201.03709,,https://arxiv.org/pdf/2201.03709,"In this paper, we contribute a multi-faceted study into Pavlovian signalling
-- a process by which learned, temporally extended predictions made by one
agent inform decision-making by another agent. Signalling is intimately
connected to time and timing. In service of generating and receiving signals,
humans and other animals are known to represent time, determine time since past
events, predict the time until a future stimulus, and both recognize and
generate patterns that unfold in time. We investigate how different temporal
processes impact coordination and signalling between learning agents by
introducing a partially observable decision-making domain we call the Frost
Hollow. In this domain, a prediction learning agent and a reinforcement
learning agent are coupled into a two-part decision-making system that works to
acquire sparse reward while avoiding time-conditional hazards. We evaluate two
domain variations: machine agents interacting in a seven-state linear walk, and
human-machine interaction in a virtual-reality environment. Our results
showcase the speed of learning for Pavlovian signalling, the impact that
different temporal representations do (and do not) have on agent-agent
coordination, and how temporal aliasing impacts agent-agent and human-agent
interactions differently. As a main contribution, we establish Pavlovian
signalling as a natural bridge between fixed signalling paradigms and fully
adaptive communication learning between two agents. We further show how to
computationally build this adaptive signalling process out of a fixed
signalling process, characterized by fast continual prediction learning and
minimal constraints on the nature of the agent receiving signals. Our results
therefore suggest an actionable, constructivist path towards communication
learning between reinforcement learning agents."
Google DeepMind,Learning to be robust and private,,https://arxiv.org/pdf/2201.02265,,https://arxiv.org/pdf/2201.02265,"We study the difficulties in learning that arise from robust and
differentially private optimization. We first study convergence of gradient
descent based adversarial training with differential privacy, taking a simple
binary classification task on linearly separable data as an illustrative
example. We compare the gap between adversarial and nominal risk in both
private and non-private settings, showing that the data dimensionality
dependent term introduced by private optimization compounds the difficulties of
learning a robust model. After this, we discuss what parts of adversarial
training and differential privacy hurt optimization, identifying that the size
of adversarial perturbation and clipping norm in differential privacy both
increase the curvature of the loss landscape, implying poorer generalization
performance."
Google DeepMind,Reward-Punishment Symmetric Universal Intelligence,,https://link.springer.com/content/pdf/10.1007/978-3-030-93758-4,,https://link.springer.com/content/pdf/10.1007/978-3-030-93758-4,
Google DeepMind,Learning Optimal Conformal Classifiers,,https://arxiv.org/abs/2110.09192,,https://arxiv.org/abs/2110.09192,"Modern deep learning based classifiers show very high accuracy on test data
but this does not provide sufficient guarantees for safe deployment, especially
in high-stake AI applications such as medical diagnosis. Usually, predictions
are obtained without a reliable uncertainty estimate or a formal guarantee.
Conformal prediction (CP) addresses these issues by using the classifier's
predictions, e.g., its probability estimates, to predict confidence sets
containing the true class with a user-specified probability. However, using CP
as a separate processing step after training prevents the underlying model from
adapting to the prediction of confidence sets. Thus, this paper explores
strategies to differentiate through CP during training with the goal of
training model with the conformal wrapper end-to-end. In our approach,
conformal training (ConfTr), we specifically ""simulate"" conformalization on
mini-batches during training. Compared to standard training, ConfTr reduces the
average confidence set size (inefficiency) of state-of-the-art CP methods
applied after training. Moreover, it allows to ""shape"" the confidence sets
predicted at test time, which is difficult for standard CP. On experiments with
several datasets, we show ConfTr can influence how inefficiency is distributed
across classes, or guide the composition of confidence sets in terms of the
included classes, while retaining the guarantees offered by CP."
Google DeepMind,Feature and Parameter Selection in Stochastic Linear Bandits,,https://proceedings.mlr.press/v162/moradipari22a/moradipari22a,,https://proceedings.mlr.press/v162/moradipari22a/moradipari22a,
Google DeepMind,Learned coarse models for efficient turbulence simulation,,https://arxiv.org/pdf/2112.15275,,https://arxiv.org/pdf/2112.15275,"Turbulence simulation with classical numerical solvers requires
high-resolution grids to accurately resolve dynamics. Here we train learned
simulators at low spatial and temporal resolutions to capture turbulent
dynamics generated at high resolution. We show that our proposed model can
simulate turbulent dynamics more accurately than classical numerical solvers at
the comparably low resolutions across various scientifically relevant metrics.
Our model is trained end-to-end from data and is capable of learning a range of
challenging chaotic and turbulent dynamics at low resolution, including
trajectories generated by the state-of-the-art Athena++ engine. We show that
our simpler, general-purpose architecture outperforms various more specialized,
turbulence-specific architectures from the learned turbulence simulation
literature. In general, we see that learned simulators yield unstable
trajectories; however, we show that tuning training noise and temporal
downsampling solves this problem. We also find that while generalization beyond
the training distribution is a challenge for learned models, training noise,
added loss constraints, and dataset augmentation can help. Broadly, we conclude
that our learned simulator outperforms traditional solvers run on coarser
grids, and emphasize that simple design choices can offer stability and robust
generalization."
Google DeepMind,On the Role of Neural Collapse in Transfer Learning,,https://arxiv.org/pdf/2112.15121,,https://arxiv.org/pdf/2112.15121,"We study the ability of foundation models to learn representations for
classification that are transferable to new, unseen classes. Recent results in
the literature show that representations learned by a single classifier over
many classes are competitive on few-shot learning problems with representations
learned by special-purpose algorithms designed for such problems. In this paper
we provide an explanation for this behavior based on the recently observed
phenomenon that the features learned by overparameterized classification
networks show an interesting clustering property, called neural collapse. We
demonstrate both theoretically and empirically that neural collapse generalizes
to new samples from the training classes, and -- more importantly -- to new
classes as well, allowing foundation models to provide feature maps that work
well in transfer learning and, specifically, in the few-shot setting."
